timestamp,price,price_change,rolling_mean_5,rolling_mean_10,rsi,price_lag_1,price_lag_2,macd,signal_line,rolling_max,rolling_min,smc_resistance,smc_support,current_price
2024-09-13 00:00:00,58106.95122981528,0.012637931088889331,56990.880753401245,56465.34875690421,45.72740813867717,57381.76444500048,57624.16178336144,-985.3647490049043,-1054.1124455680538,59156.24603646356,53923.35611071905,59156.24603646356,53923.35611071905,0
2024-09-14 00:00:00,60620.62747295754,0.04325947567272248,58156.5247364556,56776.957645577924,54.336697030346194,58106.95122981528,57381.76444500048,-647.5470324845301,-972.7993629513492,60620.62747295754,53923.35611071905,60620.62747295754,53923.35611071905,0
2024-09-15 00:00:00,60003.29940083042,-0.010183465560505756,58747.360866393035,56978.502984250896,53.013774998152144,60620.62747295754,58106.95122981528,-424.7411232153536,-863.18771500415,60620.62747295754,53923.35611071905,60620.62747295754,53923.35611071905,0
2024-09-16 00:00:00,59214.80226801806,-0.013140896262138768,59065.48896332436,57286.74273784385,55.630639505285785,60003.29940083042,60620.62747295754,-308.2377903858869,-752.1977300804974,60620.62747295754,53923.35611071905,60620.62747295754,53923.35611071905,0
2024-09-17 00:00:00,58211.123231286256,-0.0169497996833452,59231.36072058151,57715.51944990057,47.149281838335554,59214.80226801806,60003.29940083042,-293.5131332315941,-660.4608107107167,60620.62747295754,53923.35611071905,60620.62747295754,53923.35611071905,0
2024-09-18 00:00:00,60317.0319794625,0.03617708491569527,59673.37687051096,58332.12881195611,58.6563420987871,58211.123231286256,59214.80226801806,-110.63912126779906,-550.4964728221331,60620.62747295754,53923.35611071905,60620.62747295754,53923.35611071905,0
2024-09-19 00:00:00,61440.41208494509,0.01862459190407595,59837.33379290847,58996.92926468203,60.2235555307194,60317.0319794625,58211.123231286256,123.51345060863241,-415.69448813598,61440.41208494509,53923.35611071905,61440.41208494509,53923.35611071905,0
2024-09-20 00:00:00,62966.52931910512,0.024838981093584955,60429.9797765634,59588.67032147823,70.63938835323893,61440.41208494509,60317.0319794625,427.3003053666471,-247.09552943545458,62966.52931910512,53923.35611071905,62966.52931910512,53923.35611071905,0
2024-09-21 00:00:00,63128.224540748255,0.0025679551245978427,61212.66423110945,60139.0765972169,81.72195460097865,62966.52931910512,61440.41208494509,673.3391943780371,-63.00858467275626,63128.224540748255,54150.9383589072,63128.224540748255,54150.9383589072,0
2024-09-22 00:00:00,63403.40234925936,0.004359029744824827,62251.120054704064,60741.24038764278,81.78171949835138,63128.224540748255,62966.52931910512,880.3828306712821,125.66969839605143,63403.40234925936,54792.40755768575,63403.40234925936,54792.40755768575,0
2024-09-23 00:00:00,63582.59956924825,0.00282630290093544,62904.233572661215,61288.80522158608,81.18417419802401,63403.40234925936,63128.224540748255,1046.8585879865132,309.90747631414376,63582.59956924825,57049.11875114327,63582.59956924825,57049.11875114327,0
2024-09-24 00:00:00,63327.02654450202,-0.004019543498970712,63281.5564645726,61559.44512874053,75.9570909994433,63582.59956924825,63403.40234925936,1144.97070826243,476.92012270380104,63582.59956924825,57381.76444500048,63582.59956924825,57381.76444500048,0
2024-09-25 00:00:00,64334.14274876097,0.01590341848043697,63555.07915050377,61992.52946353359,76.78650049010297,63327.02654450202,63582.59956924825,1289.1308335105132,639.3622648651435,64334.14274876097,57381.76444500048,64334.14274876097,57381.76444500048,0
2024-09-26 00:00:00,63151.89959401337,-0.018376605395435508,63559.81416115679,62386.239196133116,71.42677736607973,64334.14274876097,63327.02654450202,1293.075855665069,770.1049830251286,64334.14274876097,58106.95122981528,64334.14274876097,58106.95122981528,0
2024-09-27 00:00:00,65130.76884023231,0.03133507082036435,63905.28745935138,63078.203757027724,73.86057491335315,63151.89959401337,64334.14274876097,1439.2892931692695,903.941845053957,65130.76884023231,58211.123231286256,65130.76884023231,58211.123231286256,0
2024-09-28 00:00:00,65791.00212541742,0.010137041170275252,64346.96797058522,63625.60077162321,70.09470822073129,65130.76884023231,63151.89959401337,1590.1100057794101,1041.1754771990477,65791.00212541742,58211.123231286256,65791.00212541742,58211.123231286256,0
2024-09-29 00:00:00,65934.10709441357,0.002175144995106626,64868.38408056753,64074.97027257007,73.93231807182676,65791.00212541742,65130.76884023231,1701.5692510117879,1173.254231961596,65934.10709441357,58211.123231286256,65934.10709441357,58211.123231286256,0
2024-09-30 00:00:00,65663.68986662335,-0.004101325394503363,65134.293504140005,64344.6863273219,77.15844254572683,65934.10709441357,65791.00212541742,1747.93202325319,1288.1897902199148,65934.10709441357,58211.123231286256,65934.10709441357,58211.123231286256,0
2024-10-01 00:00:00,63243.27532464382,-0.0368607756721544,65152.56865026608,64356.19140571145,68.9328860628014,65663.68986662335,65934.10709441357,1571.2551773783925,1344.8028676516103,65934.10709441357,60317.0319794625,65934.10709441357,60317.0319794625,0
2024-10-02 00:00:00,60872.66854372554,-0.037483934359018534,64300.94859096474,64103.118025158066,52.04969226114831,63243.27532464382,65663.68986662335,1225.8188719915051,1321.0060685195892,65934.10709441357,60872.66854372554,65934.10709441357,60872.66854372554,0
2024-10-03 00:00:00,60655.55979196848,-0.003566604799017492,63273.86012427495,63810.41404743008,46.897295737827356,60872.66854372554,63243.27532464382,923.8892294884936,1241.5827007133703,65934.10709441357,60655.55979196848,65934.10709441357,60655.55979196848,0
2024-10-04 00:00:00,60727.86395169296,0.001192045048672652,62232.61149573083,63550.49778814918,40.00065638320691,60655.55979196848,60872.66854372554,682.5738672833759,1129.7809340273714,65934.10709441357,60655.55979196848,65934.10709441357,60655.55979196848,0
2024-10-05 00:00:00,62103.01047283253,0.02264440788224431,61520.475616972675,63327.38456055634,45.86857544895493,60727.86395169296,60655.55979196848,595.428803227449,1022.910507867387,65934.10709441357,60655.55979196848,65934.10709441357,60655.55979196848,0
2024-10-06 00:00:00,62091.932585194016,-0.0001783792372410664,61290.20706908271,63221.3878596744,44.60007756157334,62103.01047283253,60727.86395169296,519.4835363266757,922.2251135592448,65934.10709441357,60655.55979196848,65934.10709441357,60655.55979196848,0
2024-10-07 00:00:00,62811.79972811266,0.011593569614392951,61678.033305960125,62989.49094846243,46.96154681685361,62091.932585194016,62103.01047283253,511.48751769049704,840.0775943854953,65934.10709441357,60655.55979196848,65934.10709441357,60655.55979196848,0
2024-10-08 00:00:00,62287.39010510681,-0.008348902997140861,62004.3993685878,62639.12974643138,45.98686442969913,62811.79972811266,62091.932585194016,457.56066686465056,763.5742088813265,65934.10709441357,60655.55979196848,65934.10709441357,60655.55979196848,0
2024-10-09 00:00:00,62185.230423727575,-0.0016401342423698617,62295.87266299472,62264.242079362775,41.08184375326353,62287.39010510681,62811.79972811266,401.9464283370544,691.248652772472,65934.10709441357,60655.55979196848,65934.10709441357,60655.55979196848,0
